100,1
88.3,0.57583
82.067,0.696
100,0.16667
31.7,0.17812
5.0333,0.11161
0,0
99.3,0.5175
0,0
100,0.125
35.633,0.091405
12.933,0.034048
17.9,0.073694
100,0.057507
54.767,0.047438
11,0.0040978
0.7,0.00058333
29.733,0.030363
12.8,0.0048755
28.433,0.0093026
28.733,0.0067253
8.0667,0.0020795
0,0
100,0.049242
54.867,0.037265
20,0.0075881
100,0.065821
64.9,0.051329
0,0
72.933,0.024744
100,0.044118
36.733,0.017717
26.733,0.010356
62.1,0.015963
87.8,0.027864
38.2,0.0078087
100,1
100,0.040018
20.333,0.0079932
71.933,0.014807
9.8,0.0018796
